Package name,Reviewer name,Review,Rating
com.bodybuilding.rise,David Lorenzo,Great workouts 💪,5
com.bodybuilding.rise,Mahimvir Singh,Amazing 👌,5
com.bodybuilding.rise,brice page,App is constantly crashing. Unable to keep going through the workout because if unstability.,1
com.bodybuilding.rise,Chris Jordan,The app stopped working as of a couple of days ago saying that there is a network error. Not sure whats going on,4
com.bodybuilding.rise,Jeffrey Cranford,Hard which os what i need,5
com.bodybuilding.rise,Emmanuel Lombe,I was on week 3 of FST7 program and had to resubscribe and I lost ALL my progress.. can you please re-instate ALL my progress and tracked workouts. You can't just set me back to day One.,2
com.bodybuilding.rise,Nathan Worthington,The developer fixed the login issues and it's back to being one of the most helpful fitness apps out there!,5
com.bodybuilding.rise,Jacob Garcia,Please fix the subscription issue. :( Also the app hasn't been updated in over a year?,1
com.bodybuilding.rise,Jurij juraols,Super good!!!,5
com.bodybuilding.rise,Kara Hirtzler,"Like the app, but wish I could modify the existing workout plans, to add exercises i can do and remove those i can't due to injury rehab.",4
com.bodybuilding.rise,Lloyd Lowe,Frustratingly glitchy.,2
com.bodybuilding.rise,Brandon Flores,"Nice app, has gotten better over years. But there should be visibility into last week's workout so that u can track progress easier and not have to jump between the workout calendar",3
com.bodybuilding.rise,Vikki Walker (qveenElegance),Used to be a great app but now it doesn't really work properly. Sad day bc this app had me in the best shape of my life.,1
com.bodybuilding.rise,Kavit Thakrar,"The app was working fine until the last few behind the scenes updates where it was out for entire weekends ( people also train on weekends!). Now it has lost my paid subscription and 4 years worth of history. What's worse support do not respond, twitter doesn't respond but someone will soon message me to say they will DM me and are happy to help....sigh. been waiting well over a week. Time to cut ties and move to other apps",1
com.bodybuilding.rise,Matt,"Update: can now log in again. I love the app and workouts wouldn't be the same without it. Paid for a years subscription, haven't been able to sign in for two days now!",5
com.bodybuilding.rise,Dr. Pieraldi,Now is working.,3
com.bodybuilding.rise,Michael Wick,The app will not let me log in on a consistent basis. Constantly says I have no network connection and i cant log in,5
com.bodybuilding.rise,Fahad Alajmi,"The app is great and has a variety of routines with multiple difficulties. However, more routines could be added. Because after a year you'll notice that not everything is for you. Still, the best app for gym junkies.",4
com.bodybuilding.rise,keith neff,I should have read the reviews before purchasing the app. It was working fine for a 2 weeks and the I tried logging in today and it cannot find my account. From what I can see they are not ready to have an app or they don't care.,1
com.bodybuilding.rise,Marcel Van Den Bos,This app has not been updated for over a year!,1
com.bodybuilding.rise,Mia Sandifur,"I really like the and the plan being new to power lifting, but now I can't access the plan online or even login to my account. I truly hope this a short lived issued.",1
com.bodybuilding.rise,Ian Kennedy,"Great app, but again when it works... got to the gym and wasn't able to open it all and this is the 3rd time it's happened. If it was free, no big deal... but I've been paying monthly for years and this issue keeps happening",3
com.bodybuilding.rise,Ryan Powell,Unable to sign in and is giving me network error.,1
com.bodybuilding.rise,Ricardo Perez,They have been down for multiple days at a time and when you call customer service they just hang up on you randomly. Email is a 3 day turnaround. Waste of money to be honest.,1
com.bodybuilding.rise,Crystal Jackson,"Such a bummer because the app is great, but it's way too many network issues. Not a fan of paying for a service I can't even use.",2
com.bodybuilding.rise,Haresh Kheskani,Not working. Please look into this. The app doesn't sign in at all.,2
com.bodybuilding.rise,Rami Sabella,"I can't login to my account, same like what happened around two weeks ago",2
com.bodybuilding.rise,Michael Grieder,I keep trying to contact you guys but it keeps failing. I paid for a year membership but I can't even get into my account after a month of having the app. It won't log in everytime I reset my password or other things it still won't let me in. But obviously you aren't getting my emails or not responding why I can't get into your app that keeps crashing. So glad I wasted my money,1
com.bodybuilding.rise,zaid shaikh,"It's been just 2 weeks that I subscribed to this app. Now I am not able to log in, I have tried forgot password it's not nowking, reinstalled the app, restated my phone but nothing is helpin. I have also emailed to them but I haven't got any reply.... It's a worst app do not.waste your money. By the way I even tried logging in through website, it's not working.",1
com.bodybuilding.rise,Mr-300 bcb,Had this for about a yr and last couple months it won't work or load so one star for charging for a broken app,1
com.bodybuilding.rise,Binoy Adalja,"The app refuses to log me in, need to purchase the yearly subscription. Kindly suggest how to go bout it.",1
com.bodybuilding.rise,Mohamed Moussa,"Very unreliable application, strongly suggest that you never subscribe to any training plans, constantly crashes and glitches and loses user data - very bad experience and a waste of money. And yes I paid and subscribed and at one point was relying on it to keep track of my training regimen",1
com.bodybuilding.rise,Lee Phillips,"Came back to the app after having about 2 years ago for a good solid year followed abel albonetti programme loved it. This time around however bought it again only for it to work for 2 days and I can't login now says ""network error"" really frustrating I wanted to do a workout arrrrrrgh",1
com.bodybuilding.rise,Lyndsey,It's been 2 weeks and I haven't been able to login,1
com.bodybuilding.rise,Jarrah Eissa,"After 5 years of usage, sadly deleting the app now.. it been showing network error every time I try to login. It happened at the beginning of November and now, I can't trust this app anymore 👎",1
com.bodybuilding.rise,Chanel Hopkinson,Just purchased an annual subscription and I am up to day 10 of a program and it has logged me out and it won't allow me back in. Really truly depressing. Can I have my money back please!,1
com.bodybuilding.rise,Jono Rudman,I'm tired of paying for an app that is offline so often. Time to shop around for something more dependable,1
com.bodybuilding.rise,Antonin Blecha,Getting you closer to your goals,5
com.bodybuilding.rise,WALLACE official,"I install and subscribe for 1 year but after a day i cant open the app, can i request to refund ?",1
com.bodybuilding.rise,Derek Hamman,"Great App, the dashboard is nice, and user friendly. The exercise library does not seem as robust as the old Bodybuilding App.",4
com.bodybuilding.rise,kurt woodham,Best body building app,5
com.bodybuilding.rise,Peter Siepiora,Im a trainer. This app is really good for professionals looking to do a program without having to make their own. Very autopilot workouts. Its nice.,5
com.bodybuilding.rise,Jason Mastin,Awesome man great for any level of fitness,5
com.bodybuilding.rise,Girish Thattil,"I have been using it for 2 weeks now and got 2 issues so far. 1. I was locked out of the app for 2 days because of server issues (issue impacted all customers).2. In the middle of the workout, the app logged me out and wiped out the workout data for the day. Since I started on 12 weeks workout program, i am on the hook till i complete it. I am thinking of printing out my workout routines so that my workout will not be interrupted. Very disappointed with the reliability of the app.",1
